technique,radius,distance,spacing,username,click_duration,is_correct,heisenberg_error,heisenberg_angle
BareHandIntenSelect,0.07,0.75,0.3,FP7,2.26385045,0,0,0.3872596597751284
BareHandIntenSelect,0.07,0.75,0.3,FP7,1.51484191,0,0,0.9346326321049006
BareHandIntenSelect,0.07,0.75,0.3,FP7,0.8193739,0,1,0.6367350504265538
BareHandIntenSelect,0.07,0.75,0.3,FP7,0.59728384,1,0,0.46342074060494337
BareHandIntenSelect,0.07,0.75,0.3,FP7,0.929899931,1,0,0.35683894781568115
BareHandIntenSelect,0.07,0.75,0.3,FP7,1.40226293,0,0,0.4165684364075494
BareHandIntenSelect,0.07,0.75,0.3,FP7,0.5690804,0,1,0.4608137122025033
BareHandIntenSelect,0.07,0.75,0.3,FP7,2.20787215,1,0,0.17664636885721255
BareHandIntenSelect,0.07,0.75,0.3,FP7,3.27781367,0,1,0.2148518475192005
BareHandIntenSelect,0.07,0.75,0.3,FP7,1.41591334,0,0,1.0414518987850256
BareHandIntenSelect,0.07,0.75,0.3,FP7,1.596451,1,0,0.3976770481480759
BareHandIntenSelect,0.07,0.75,0.3,FP7,1.27926826,0,1,1.6947682792841299
BareHandIntenSelect,0.07,0.75,0.3,FP7,1.265701,1,0,0.511787667791168
BareHandIntenSelect,0.07,0.75,0.3,FP7,1.3748666,0,1,1.1005724511119304
BareHandIntenSelect,0.07,0.75,0.3,FP7,0.6660513,0,1,0.3692444708894656
BareHandIntenSelect,0.07,0.75,0.3,FP7,0.5837209,1,0,0.7386620706850231
BareHandIntenSelect,0.07,0.75,0.3,FP7,3.652513,1,0,0.2367597252937395
BareHandIntenSelect,0.07,0.75,0.3,FP7,2.16691756,1,0,0.46759572663074017
BareHandIntenSelect,0.07,0.75,0.3,FP7,5.05472231,0,0,0.21312624844739106
BareHandIntenSelect,0.07,0.75,0.3,FP7,1.0148648,0,0,1.2369867022308563
BareHandIntenSelect,0.07,0.75,0.3,FP7,1.194549,1,0,0.740600607250534
BareHandIntenSelect,0.07,0.75,0.3,FP7,1.873224,1,0,0.39194470480306143
BareHandIntenSelect,0.07,0.75,0.3,FP8,1.454321,0,1,1.4917553251827247
BareHandIntenSelect,0.07,0.75,0.3,FP8,0.417048424,0,0,0.46329450272899975
BareHandIntenSelect,0.07,0.75,0.3,FP8,0.7647927,1,0,0.10641781946584387
BareHandIntenSelect,0.07,0.75,0.3,FP8,1.09768653,0,1,1.0612485322195508
BareHandIntenSelect,0.07,0.75,0.3,FP8,0.8338379,1,0,0.906320162902018
BareHandIntenSelect,0.07,0.75,0.3,FP8,0.9301668,0,0,0.33940526904946056
BareHandIntenSelect,0.07,0.75,0.3,FP8,0.3759124,1,0,1.7457382077458916
BareHandIntenSelect,0.07,0.75,0.3,FP8,1.61088133,1,0,0.13635147715702264
BareHandIntenSelect,0.07,0.75,0.3,FP8,0.8476076,0,0,1.0916574635784169
BareHandIntenSelect,0.07,0.75,0.3,FP8,1.49995983,1,0,0.6299083763502348
BareHandIntenSelect,0.07,0.75,0.3,FP8,1.84800935,0,0,0.07773848390065859
BareHandIntenSelect,0.07,0.75,0.3,FP8,0.3188268,1,0,1.025316231432825
BareHandIntenSelect,0.07,0.75,0.3,FP8,2.23086214,0,0,1.9845046457304203
BareHandIntenSelect,0.07,0.75,0.3,FP8,1.16663384,1,0,0.19018505914240294
BareHandIntenSelect,0.07,0.75,0.3,FP8,2.25087547,1,0,0.5317041524888076
BareHandIntenSelect,0.07,0.75,0.3,FP8,0.9859493,1,0,0.13407663073221082
BareHandIntenSelect,0.07,0.75,0.3,FP8,0.75096184,1,0,0.05449074870260254
BareHandIntenSelect,0.07,0.75,0.3,FP8,0.9036407,1,0,1.4589989993674346
BareHandIntenSelect,0.07,0.75,0.3,FP8,1.27775526,0,1,0.9749722238515471
BareHandIntenSelect,0.07,0.75,0.3,FP8,0.6391032,0,1,0.5620171646817386
BareHandIntenSelect,0.07,0.75,0.3,FP8,0.4312447,0,1,1.3386773792827493
BareHandIntenSelect,0.07,0.75,0.3,FP8,1.51244962,1,0,0.17706241831552494
BareHandIntenSelect,0.07,0.75,0.3,FP8,2.09774423,1,0,0.9129196674074872
BareHandIntenSelect,0.07,0.75,0.3,FP8,1.64030039,1,0,0.8901837638007871
BareHandIntenSelect,0.07,0.75,0.3,FP8,0.917386234,0,1,0.6567369032514332
BareHandIntenSelect,0.07,0.75,0.3,FP8,1.27832615,1,0,0.31833608146196585
BareHandIntenSelect,0.07,0.75,0.3,FP8,3.41710138,1,0,0.23642841220577476
BareHandIntenSelect,0.07,0.75,0.3,FP8,1.04174531,1,0,1.571080976992551
BareHandIntenSelect,0.07,0.75,0.3,FP8,1.80619967,1,0,0.016212549896177587
BareHandIntenSelect,0.07,0.75,0.3,FP9,5.66729546,0,1,1.2676012700417971
BareHandIntenSelect,0.07,0.75,0.3,FP9,2.33184814,0,0,0.333624888440514
BareHandIntenSelect,0.07,0.75,0.3,FP9,1.87419844,1,0,0.2844147634499409
BareHandIntenSelect,0.07,0.75,0.3,FP9,1.98155975,1,0,1.3120954824599058
BareHandIntenSelect,0.07,0.75,0.3,FP9,1.61088264,1,0,0.2354644646585077
BareHandIntenSelect,0.07,0.75,0.3,FP9,1.40195608,1,0,0.10928542199032229
BareHandIntenSelect,0.07,0.75,0.3,FP9,2.2632792,1,0,0.1971693202469749
BareHandIntenSelect,0.07,0.75,0.3,FP9,1.77850008,1,0,0.0946471960318355
BareHandIntenSelect,0.07,0.75,0.3,FP9,1.11247218,1,0,0.41238632543510695
BareHandIntenSelect,0.07,0.75,0.3,FP9,2.11020374,1,0,0.2295500746966559
BareHandIntenSelect,0.07,0.75,0.3,FP9,1.8067348,0,1,0.5267976041869306
BareHandIntenSelect,0.07,0.75,0.3,FP9,1.70849192,1,0,0.11994540838699815
BareHandIntenSelect,0.07,0.75,0.3,FP9,1.20789444,0,1,1.166651195316553
BareHandIntenSelect,0.07,0.75,0.3,FP9,1.22249627,1,0,0.09968447810388512
BareHandIntenSelect,0.07,0.75,0.3,FP9,2.16739082,1,0,0.04695862274186512
BareHandIntenSelect,0.07,0.75,0.3,FP9,1.38950956,1,0,0.22023534558990274
BareHandIntenSelect,0.07,0.75,0.3,FP9,1.12161171,1,0,0.1197732826518923
BareHandIntenSelect,0.07,0.75,0.3,FP9,1.1117332,1,0,0.49381814273817454
BareHandIntenSelect,0.07,0.75,0.3,FP9,2.39165974,1,0,1.4125484757322444
BareHandIntenSelect,0.07,0.75,0.3,FP9,1.77668059,1,0,0.028045554249955137
BareHandIntenSelect,0.07,0.75,0.3,FP9,0.8063057,1,0,0.12874876134090965
BareHandIntenSelect,0.07,0.75,0.3,FP9,0.833306253,1,0,1.10615825460823
BareHandIntenSelect,0.07,0.75,0.3,FP1,2.01897049,1,0,0.05848334304634543
BareHandIntenSelect,0.07,0.75,0.3,FP1,3.38995767,1,0,0.09359052824836231
BareHandIntenSelect,0.07,0.75,0.3,FP1,1.2783587,0,1,2.948703348803593
